,ID,State,Name,County,Lat,Lon,Combust,Fuel,FuelCat,Capacity,HeatInput,NetGen,NOX,SO2,CO2,CoalGen,OilGen,GasGen,NuclearGen,HydroGen,BiomassGen,WindGen,SolarGen,GeoGen,OtherFossilGen,OtherGen,NonRenewGen,RenewGen,CombGen,NonCombGen,CoalPortion,CapFac,SO2OutRate,CO2OutRate,NOXOutRate,NOXInRate,CO2InRate,SO2InRate
3163,3164,NC,Thorpe,Jackson,35.2333,-83.1256,0.0,WAT,HYDRO,21.6,0.0,70619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70619.0,0.0,70619.0,0.0,0.37321896668357857,0.0,0.0,0.0,,,
3164,3165,NC,Tillery,Montgomery,35.2145,-80.5227,0.0,WAT,HYDRO,84.0,0.0,189580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189580.0,0.0,189580.0,0.0,0.25763752989780386,0.0,0.0,0.0,,,
3165,3166,NC,Tuckasegee,Jackson,35.2467,-83.1283,0.0,WAT,HYDRO,3.0,0.0,6172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6172.0,0.0,6172.0,0.0,0.23485540334855404,0.0,0.0,0.0,,,
3166,3167,NC,Tuckertown,Montgomery,35.4856,-80.1758,0.0,WAT,HYDRO,42.0,0.0,103710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103710.0,0.0,103710.0,0.0,0.2818819308545336,0.0,0.0,0.0,,,
3167,3168,NC,Turner Shoals,Polk,35.3867,-82.1922,0.0,WAT,HYDRO,5.4,0.0,14736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14736.0,0.0,14736.0,0.0,0.3115169964485033,0.0,0.0,0.0,,,
3168,3169,NC,Tuxedo,Henderson,35.2447,-82.3897,0.0,WAT,HYDRO,5.0,0.0,16672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16672.0,0.0,16672.0,0.0,0.3806392694063927,0.0,0.0,0.0,,,
3169,3170,NC,Univ of NC Chapel Hill Cogen Facility,Orange,35.9069,-79.0617,1.0,BIT,COAL,28.0,382317.8,65962.0,65.84,358.93,39191.0,64832.6,0.0,1129.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65962.0,0.0,65962.0,0.0,0.9828780206785724,0.2689253098499674,0.005441466298778085,0.5941451138534307,0.0009981504502592402,0.0001722127507534308,0.1025089598234767,0.000938826285357365
3170,3171,NC,W H Weatherspoon,Robeson,34.5889,-78.975,1.0,BIT,COAL,342.1,8053604.0,637639.0,2578.45,6589.93,829326.4,635566.1,2072.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,637639.0,0.0,637639.0,0.0,0.9967491009803352,0.21277357551198012,0.01033489168636172,1.3006205705736318,0.004043745755827357,0.00032016101114482406,0.10297581058120067,0.0008182585088613744
3171,3172,NC,Walters,Haywood,35.6946,-83.0503,0.0,WAT,HYDRO,108.0,0.0,286946.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286946.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286946.0,0.0,286946.0,0.0,0.3032999323524438,0.0,0.0,0.0,,,
3172,3173,NC,Ward WTP,Guilford,35.9678,-79.9708,1.0,DFO,OIL,2.0,66.0,4.0,0.08,0.0,5.4,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.00022831050228310502,0.0,1.35,0.02,0.0012121212121212121,0.08181818181818182,0.0
3173,3174,NC,Water Filter Plant #2,Burke,35.7377,-81.7287,1.0,DFO,OIL,1.6,819.0,95.0,1.0,0.04,67.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,95.0,0.0,0.0,0.00677796803652968,0.0004210526315789474,0.7052631578947368,0.010526315789473684,0.001221001221001221,0.08180708180708181,4.884004884004884e-05
3174,3175,NC,Wayne County,Wayne,35.38,-78.0875,1.0,NG,GAS,1059.0,4119260.0,351347.0,333.45,21.88,248732.2,0.0,25479.6,325867.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351347.0,0.0,351347.0,0.0,0.0,0.0378735647052229,6.227461740103089e-05,0.7079388752429935,0.0009490617537647966,8.094900540388322e-05,0.06038273864723276,5.311633642935867e-06
3175,3176,NC,Westside WWTP,Davidson,35.9403,-80.1106,1.0,DFO,OIL,1.8,84.0,8.0,0.1,0.0,6.9,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0005073566717402334,0.0,0.8625,0.0125,0.0011904761904761906,0.08214285714285714,0.0
3176,3177,NC,Weyerhaeuser New Bern NC,Craven,35.212,-77.1144,1.0,BLQ,BIOMASS,29.7,1151307.7,203799.1,86.26,387.53,12566.1,0.0,14580.0,13767.2,0.0,0.0,175451.8,0.0,0.0,0.0,0.0,0.0,28347.2,175451.8,203799.1,0.0,0.0,0.7833244930276894,0.0019015294964501803,0.06165925168462471,0.0004232599653286006,7.492349786247413e-05,0.010914632117895156,0.00033659985076100855
3177,3178,ND,American Crystal Sugar Drayton,Pembina,48.0622,-97.1867,1.0,SUB,COAL,6.0,221680.8,33357.3,73.89,73.28,23868.8,33357.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33357.3,0.0,33357.3,0.0,1.0,0.6346518264840183,0.002196820486070515,0.7155495198951952,0.002215107337824104,0.00033331709376725456,0.10767193189486866,0.0003305653895150144
3178,3179,ND,American Crystal Sugar Hillsboro,Traill,47.9339,-97.0821,1.0,SUB,COAL,13.3,698951.7,76130.5,232.98,217.45,75257.6,76130.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76130.5,0.0,76130.5,0.0,1.0,0.653435815566313,0.002856279677658757,0.9885341617354412,0.0030602715074772922,0.0003333277535486358,0.10767210380917595,0.0003111087647401101
3179,3180,ND,Antelope Valley,Mercer,47.3714,-101.8344,1.0,LIG,COAL,869.8,71239620.0,6363947.0,13028.48,14891.95,7796125.5,6359506.2,4440.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6363947.0,0.0,6363947.0,0.0,0.9993021940628984,0.8352241527207745,0.002340049343591328,1.2250456359865975,0.002047232637229694,0.00018288250274215386,0.10943524825090307,0.0002090402784293347
3180,3181,ND,Ashtabula Wind Energy Center,Barnes,47.1244,-97.8961,0.0,WND,WIND,48.0,0.0,145715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145715.0,0.0,0.0,0.0,0.0,0.0,145715.0,0.0,145715.0,0.0,0.3465444254185693,0.0,0.0,0.0,,,
3181,3182,ND,Ashtabula Wind II LLC,Barnes,47.1242,-97.8956,0.0,WND,WIND,120.0,0.0,378735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378735.0,0.0,0.0,0.0,0.0,0.0,378735.0,0.0,378735.0,0.0,0.3602882420091324,0.0,0.0,0.0,,,
3182,3183,ND,Ashtabula Wind III LLC,STEELE,47.4593,-97.7275,0.0,WND,WIND,62.4,0.0,4516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4516.0,0.0,0.0,0.0,0.0,0.0,4516.0,0.0,4516.0,0.0,0.008261620419154665,0.0,0.0,0.0,,,
3183,3184,ND,Baldwin Wind LLC,Burleigh,47.1133,-100.7086,0.0,WND,WIND,102.4,0.0,46863.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46863.0,0.0,0.0,0.0,0.0,0.0,46863.0,0.0,46863.0,0.0,0.05224274935787671,0.0,0.0,0.0,,,
3184,3185,ND,Bison I Wind Energy Center,Morton,46.9783,-101.5486,0.0,WND,WIND,36.8,0.0,10274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10274.0,0.0,0.0,0.0,0.0,0.0,10274.0,0.0,10274.0,0.0,0.031870408973595395,0.0,0.0,0.0,,,
3185,3186,ND,Cedar Hills,Bowman,46.2486,-103.7636,0.0,WND,WIND,19.5,0.0,30489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30489.0,0.0,0.0,0.0,0.0,0.0,30489.0,0.0,30489.0,0.0,0.17848612574639972,0.0,0.0,0.0,,,
3186,3187,ND,Coal Creek,McLean,47.3761,-101.1567,1.0,LIG,COAL,1212.0,91408369.1,8699715.0,8671.65,18115.3,10003297.9,8695785.7,3929.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8699715.0,0.0,8699715.0,0.0,0.9995483415261304,0.8194044147565441,0.0020822866036416133,1.149842023560542,0.0009967740322527807,9.486713399856513e-05,0.10943525191940003,0.00019817988416555177
3187,3188,ND,Coyote,Mercer,47.2217,-101.8139,1.0,LIG,COAL,450.0,35201254.3,3063983.0,12323.2,13691.16,3852257.1,3059790.4,4192.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3063983.0,0.0,3063983.0,0.0,0.9986316503714283,0.7772661085743278,0.004468419048016911,1.2572710423001694,0.004021954429903821,0.0003500784345630548,0.10943522259659937,0.00038893954980462163
3188,3189,ND,Dakota Magic,Richland,45.9381,-96.9386,1.0,DFO,OIL,1.5,11.0,1.0,0.01,0.0,0.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7.610350076103501e-05,0.0,0.9,0.01,0.0009090909090909091,0.08181818181818182,0.0
3189,3190,ND,Enderlin,Ransom,46.6144,-97.5765,1.0,AB,BIOMASS,9.8,68709.1,12387.0,2.64,0.18,149.4,0.0,0.0,0.0,0.0,0.0,12387.0,0.0,0.0,0.0,0.0,0.0,0.0,12387.0,12387.0,0.0,0.0,0.14428990774391948,1.4531363526277548e-05,0.012061031726810367,0.00021312666505207074,3.842285810758691e-05,0.0021743844701793504,2.619740325517289e-06
3190,3191,ND,FPL Energy Ashtabula Wind LLC,Barnes,47.1294,-97.8853,0.0,WND,WIND,148.5,0.0,469443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469443.0,0.0,0.0,0.0,0.0,0.0,469443.0,0.0,469443.0,0.0,0.36087126977537937,0.0,0.0,0.0,,,
3191,3192,ND,FPL Energy Burleigh County Wind,Burleigh,47.1167,-100.7333,0.0,WND,WIND,49.5,0.0,162817.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162817.0,0.0,0.0,0.0,0.0,0.0,162817.0,0.0,162817.0,0.0,0.37548314192149806,0.0,0.0,0.0,,,
3192,3193,ND,FPL Energy North Dakota Wind I/II,La Moure,46.2592,-98.7408,0.0,WND,WIND,61.5,0.0,167415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167415.0,0.0,0.0,0.0,0.0,0.0,167415.0,0.0,167415.0,0.0,0.31075286780265066,0.0,0.0,0.0,,,
3193,3194,ND,FPL Energy Oliver Wind I LLC,Oliver,47.1178,-101.3379,0.0,WND,WIND,50.6,0.0,112648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112648.0,0.0,0.0,0.0,0.0,0.0,112648.0,0.0,112648.0,0.0,0.25413756384572345,0.0,0.0,0.0,,,
3194,3195,ND,FPL Energy Oliver Wind II LLC,Oliver,47.2656,-101.3272,0.0,WND,WIND,48.0,0.0,168242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168242.0,0.0,0.0,0.0,0.0,0.0,168242.0,0.0,168242.0,0.0,0.40011891171993913,0.0,0.0,0.0,,,
3195,3196,ND,Garrison,Mercer,47.0022,-101.0038,0.0,WAT,HYDRO,614.0,0.0,2042118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2042118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2042118.0,0.0,2042118.0,0.0,0.37967181294899827,0.0,0.0,0.0,,,
3196,3197,ND,Glen Ullin Station 6,Morton,46.8214,-101.7564,1.0,,WSTHTOTPUR,5.3,0.0,37247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37247.0,37247.0,0.0,37247.0,0.0,0.0,0.8022529508055484,0.0,0.0,0.0,,,
3197,3198,ND,Grand Forks,Grand Forks,47.9383,-97.935,1.0,DFO,OIL,10.6,108.0,10.0,0.13,0.0,8.8,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.00010769363315240803,0.0,0.8800000000000001,0.013000000000000001,0.0012037037037037038,0.08148148148148149,0.0
3198,3199,ND,Harwood,Cass,46.9986,-96.9975,1.0,DFO,OIL,3.2,72.0,6.0,0.09,0.0,5.9,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.00021404109589041095,0.0,0.9833333333333334,0.015,0.00125,0.08194444444444444,0.0
3199,3200,ND,Hillsboro,Traill,47.3942,-97.0561,1.0,DFO,OIL,4.0,159.0,19.0,0.19,0.0,13.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,19.0,0.0,0.0,0.0005422374429223744,0.0,0.6842105263157895,0.01,0.0011949685534591195,0.08176100628930817,0.0
3200,3201,ND,Jamestown,Stutsman,46.9741,-98.8561,1.0,DFO,OIL,48.2,6672.0,192.0,1.03,0.13,545.9,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,192.0,0.0,0.0,0.00045472631160120504,0.0006770833333333334,2.8432291666666667,0.005364583333333333,0.00015437649880095924,0.08181954436450839,1.9484412470023982e-05
3201,3202,ND,Kindred School,Cass,46.6494,-97.6431,1.0,DFO,OIL,2.0,417.0,45.1,0.51,0.01,34.1,0.0,45.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.1,0.0,45.1,0.0,0.0,0.0025742009132420094,0.00022172949002217295,0.7560975609756098,0.01130820399113082,0.001223021582733813,0.08177458033573141,2.3980815347721824e-05
3202,3203,ND,Langdon Wind  LLC,Cavalier,48.63,-98.315,0.0,WND,WIND,159.0,0.0,418774.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418774.0,0.0,0.0,0.0,0.0,0.0,418774.0,0.0,418774.0,0.0,0.30066195686511016,0.0,0.0,0.0,,,
3203,3204,ND,Langdon Wind Energy Center,Cavalier,48.6303,-98.3169,0.0,WND,WIND,40.5,0.0,141153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141153.0,0.0,0.0,0.0,0.0,0.0,141153.0,0.0,141153.0,0.0,0.397860646034162,0.0,0.0,0.0,,,
3204,3205,ND,Langdon Wind II LLC,Cavalier,48.6292,-98.3164,0.0,WND,WIND,40.5,0.0,140783.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140783.0,0.0,0.0,0.0,0.0,0.0,140783.0,0.0,140783.0,0.0,0.3968177462089182,0.0,0.0,0.0,,,
3205,3206,ND,Leland Olds,Mercer,47.2819,-101.3194,1.0,LIG,COAL,656.0,42200608.7,3901155.0,6425.12,45978.29,4618218.1,3896294.1,4860.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3901155.0,0.0,3901155.0,0.0,0.9987539843969286,0.6788678792181757,0.011785814713847566,1.1838078979174116,0.0016469789075286678,0.00015225183232961281,0.10943486936007156,0.0010895172230063117
3206,3207,ND,Luverne Wind Farm,Steele,47.3272,-97.8975,0.0,WND,WIND,49.5,0.0,166436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166436.0,0.0,0.0,0.0,0.0,0.0,166436.0,0.0,166436.0,0.0,0.3838291591716249,0.0,0.0,0.0,,,
3207,3208,ND,Mandan Refinery,Morton,46.8492,-100.8808,1.0,RG,OIL,7.5,421123.9,54185.0,35.0,6.18,29388.8,0.0,37854.5,16330.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54185.0,0.0,54185.0,0.0,0.0,0.8247336377473363,0.00011405370489988003,0.5423788871458891,0.0006459352219248869,8.311093243579859e-05,0.06978658774769135,1.4675016070092435e-05
3208,3209,ND,Milton R Young,Oliver,47.0664,-101.2139,1.0,LIG,COAL,734.0,50273047.8,4535430.0,11605.3,27099.23,5501635.0,4517782.6,17647.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4535430.0,0.0,4535430.0,0.0,0.9961089907682402,0.7053721398977268,0.005975007882383809,1.2130349272285097,0.0025588091978048385,0.00023084536362643206,0.10943507984411481,0.0005390409212468714
3209,3210,ND,Minot Wind Project,Ward,48.2117,-101.2769,0.0,WND,WIND,7.1,0.0,16348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16348.0,0.0,0.0,0.0,0.0,0.0,16348.0,0.0,16348.0,0.0,0.2628464853045212,0.0,0.0,0.0,,,
3210,3211,ND,Prairie Winds ND1,Ward,48.1333,-101.3833,0.0,WND,WIND,115.5,0.0,369060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369060.0,0.0,0.0,0.0,0.0,0.0,369060.0,0.0,369060.0,0.0,0.3647630907904881,0.0,0.0,0.0,,,
3211,3212,ND,R M Heskett,Morton,46.8669,-100.8839,1.0,LIG,COAL,115.0,6135741.2,469179.0,1145.97,3029.47,669486.5,469151.8,0.0,27.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469179.0,0.0,469179.0,0.0,0.9999420263907804,0.46573257891602143,0.006456959923611244,1.4269319385564998,0.0024425006234294376,0.00018676961146927123,0.10911257143635719,0.0004937414896182388
3212,3213,ND,Rugby Wind Power Project,Bottineau,48.0,-100.0,0.0,WND,WIND,149.0,0.0,324143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324143.0,0.0,0.0,0.0,0.0,0.0,324143.0,0.0,324143.0,0.0,0.24833976893138426,0.0,0.0,0.0,,,
3213,3214,ND,Stanton,Mercer,47.2872,-101.3314,1.0,SUB,COAL,190.2,14499064.4,1351325.0,1894.45,2448.72,1528863.8,1350767.9,557.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1351325.0,0.0,1351325.0,0.0,0.9995877379608902,0.811045450835218,0.0018120881357186463,1.1313812739348417,0.0014019203374465803,0.00013066015487178608,0.10544568655064392,0.00016888813874086937
3214,3215,ND,Tatanka Wind Power LLC,McIntosh,46.03,-99.37,0.0,WND,WIND,180.0,0.0,581250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581250.0,0.0,0.0,0.0,0.0,0.0,581250.0,0.0,581250.0,0.0,0.3686263318112633,0.0,0.0,0.0,,,
3215,3216,ND,Velva Windfarm LLC,McHenry,48.06,-100.93,0.0,WND,WIND,11.9,0.0,28689.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28689.0,0.0,0.0,0.0,0.0,0.0,28689.0,0.0,28689.0,0.0,0.27521008403361347,0.0,0.0,0.0,,,
3216,3217,ND,Walhalla,Pembina,48.9,-97.9,1.0,SUB,COAL,2.0,79498.1,3474.0,25.07,24.86,8559.7,3474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3474.0,0.0,3474.0,0.0,1.0,0.19828767123287672,0.007156016119746689,2.463932066781808,0.007216465169833045,0.0003153534486987739,0.10767175567717971,0.0003127118761328887
3217,3218,ND,Wilton Wind II LLC,Burleigh,47.1333,-100.7011,0.0,WND,WIND,49.5,0.0,182100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182100.0,0.0,0.0,0.0,0.0,0.0,182100.0,0.0,182100.0,0.0,0.41995295419952955,0.0,0.0,0.0,,,
3218,3219,NE,Ainsworth Wind,Brown,42.4489,-99.8917,0.0,WND,WIND,59.4,0.0,184150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184150.0,0.0,0.0,0.0,0.0,0.0,184150.0,0.0,184150.0,0.0,0.3539004965945605,0.0,0.0,0.0,,,
3219,3220,NE,Ansley,Custer,41.3528,-99.4978,1.0,NG,GAS,1.5,184.0,13.0,0.17,0.0,12.8,0.0,6.2,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,0.0,0.0009893455098934551,0.0,0.9846153846153847,0.013076923076923078,0.000923913043478261,0.06956521739130435,0.0
3220,3221,NE,Archer Daniels Midland Columbus,Platte,41.4139,-97.2867,1.0,SUB,COAL,71.4,793802.5,114383.0,25.4,126.58,80041.9,102094.5,0.0,12288.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114383.0,0.0,114383.0,0.0,0.8925670772754692,0.18287703209137537,0.0011066329786769012,0.6997709449830831,0.00022206097059877778,3.199788360454899e-05,0.10083351967271455,0.00015946031915999256
3221,3222,NE,Archer Daniels Midland Lincoln,Lancaster,40.9,-96.5997,1.0,SUB,COAL,7.9,256319.8,46065.0,88.9,72.6,27598.5,46065.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46065.0,0.0,46065.0,0.0,1.0,0.6656407144095717,0.0015760338651904916,0.5991208075545424,0.0019298816889178336,0.0003468323555183798,0.1076721345756356,0.0002832399213794642
3222,3223,NE,Arnold,Custer,41.3909,-99.7219,1.0,DFO,OIL,1.1,108.0,9.8,0.13,0.0,8.8,0.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,0.0,9.8,0.0,0.0,0.0010170195101701952,0.0,0.8979591836734694,0.013265306122448979,0.0012037037037037038,0.08148148148148149,0.0
3223,3224,NE,Auburn,Nemaha,40.3883,-95.8464,1.0,NG,GAS,18.7,3927.0,367.0,3.22,0.03,254.0,0.0,97.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367.0,0.0,367.0,0.0,0.0,0.002240373110639025,8.174386920980927e-05,0.6920980926430518,0.008773841961852862,0.0008199643493761142,0.06468041762159409,7.639419404125286e-06
3224,3225,NE,Beatrice,Gage,40.3286,-96.8067,1.0,NG,GAS,303.3,659199.1,68487.0,4.3,0.2,39215.6,0.0,0.0,68487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68487.0,0.0,68487.0,0.0,0.0,0.025776955769638996,2.9202622395491117e-06,0.5725991794063107,6.278563815030589e-05,6.523067158313778e-06,0.059489765686876694,3.0339847247971064e-07
3225,3226,NE,Broken Bow,Custer,41.4031,-99.6392,1.0,NG,GAS,8.7,2304.0,203.0,1.73,0.01,142.2,0.0,27.9,175.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,0.0,203.0,0.0,0.0,0.002663622526636225,4.926108374384237e-05,0.7004926108374384,0.008522167487684728,0.0007508680555555555,0.061718749999999996,4.340277777777778e-06
3226,3227,NE,Burwell,Garfield,41.9144,-98.9906,1.0,DFO,OIL,3.9,302.0,24.0,0.37,0.01,24.7,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,24.0,0.0,0.0,0.0007024938531787847,0.0004166666666666667,1.0291666666666666,0.015416666666666667,0.0012251655629139072,0.08178807947019867,3.3112582781456954e-05
3227,3228,NE,Cambridge,Furnas,40.2267,-100.1358,1.0,DFO,OIL,4.0,310.0,20.0,0.38,0.01,25.4,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0005707762557077625,0.0005,1.27,0.019,0.0012258064516129032,0.08193548387096773,3.2258064516129034e-05
3228,3229,NE,Canaday,Gosper,40.6941,-99.7005,1.0,NG,GAS,108.8,292329.1,18223.0,29.41,2.11,17509.5,0.0,201.4,18021.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18223.0,0.0,18223.0,0.0,0.0,0.01911995534515176,0.00011578774076716237,0.9608461833946113,0.0016138945288920595,0.00010060578984439115,0.05989653441959764,7.217892436982839e-06
3229,3230,NE,Cass County,Cass,40.9472,-95.9667,1.0,NG,GAS,345.0,518186.3,42061.0,16.79,0.16,30826.3,0.0,0.0,42061.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42061.0,0.0,42061.0,0.0,0.0,0.013917344980477798,3.803998953900288e-06,0.7328950809538527,0.0003991821402249114,3.240147414163593e-05,0.05948883635094174,3.087692592413192e-07
3230,3231,NE,Chappell,Deuel,41.1056,-102.4703,1.0,DFO,OIL,1.3,284.0,22.0,0.35,0.01,23.2,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,22.0,0.0,0.0,0.001931858096241658,0.00045454545454545455,1.0545454545454545,0.015909090909090907,0.001232394366197183,0.08169014084507042,3.5211267605633805e-05
3231,3232,NE,City Light & Water,Webster,40.3503,-98.4247,1.0,DFO,OIL,1.3,97.0,8.0,0.12,0.0,7.9,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0007024938531787847,0.0,0.9875,0.015,0.0012371134020618556,0.08144329896907217,0.0
3232,3233,NE,Columbus,Platte,41.4639,-97.3283,0.0,WAT,HYDRO,45.6,0.0,155591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155591.0,0.0,155591.0,0.0,0.3895072298325723,0.0,0.0,0.0,,,
3233,3234,NE,Cooper,Nemaha,40.3628,-95.6408,0.0,NUC,NUCLEAR,801.0,0.0,6792883.0,0.0,0.0,0.0,0.0,0.0,0.0,6792883.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6792883.0,0.0,0.0,6792883.0,0.0,0.9680939635957336,0.0,0.0,0.0,,,
3234,3235,NE,Crete,Saline,40.6253,-96.9558,1.0,NG,GAS,15.5,5161.0,404.0,3.98,0.03,322.9,0.0,70.4,333.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404.0,0.0,404.0,0.0,0.0,0.0029754013845927235,7.425742574257426e-05,0.7992574257425742,0.009851485148514852,0.000771168378221275,0.06256539430342957,5.812826971517148e-06
3235,3236,NE,Curtis,Frontier,40.523,-100.3889,1.0,NG,GAS,3.4,473.0,40.0,0.37,0.0,29.8,0.0,7.8,32.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,0.0,0.0013430029546065002,0.0,0.745,0.00925,0.0007822410147991543,0.06300211416490487,0.0
3236,3237,NE,David City,Butler,41.251,-97.1329,1.0,DFO,OIL,10.6,2098.0,214.0,2.33,0.04,161.7,0.0,170.4,43.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.0,0.0,214.0,0.0,0.0,0.0023046437494615318,0.00018691588785046728,0.755607476635514,0.01088785046728972,0.0011105815061963776,0.07707340324118207,1.9065776930409914e-05
